ID,trialseq,Ab,DV,US,noUS
643,8,1,0.019547325,0,1
643,9,1,0.020576132,0,1
643,10,1,0.010288066,0,1
643,11,1,0.009259259,0,1
643,12,1,0.010288066,0,1
644,1,1,0.897119342,0,1
644,2,1,0.911522634,0,1
644,3,1,0.456790124,0,1
644,4,1,0.983539095,0,1
644,5,1,0.728395062,0,1
644,6,1,0.990740741,0,1
644,7,1,0.994855967,0,1
644,8,1,0.994855967,0,1
644,9,1,0.976337449,0,1
644,10,1,0.899176955,0,1
644,11,1,0.930041152,0,1
644,12,1,0.924897119,0,1
645,1,1,0.507201646,0,1
645,2,1,0.447530864,0,1
645,3,1,0.37345679,0,1
645,4,1,0.347736626,0,1
645,5,1,0.476337449,0,1
645,6,1,0.355967078,0,1
645,7,1,0.215020576,0,1
645,8,1,0.127572017,0,1
645,9,1,0.247942387,0,1
645,10,1,0.046296296,0,1
645,11,1,0.028806584,0,1
645,12,1,0.023662552,0,1
646,1,1,0.067901235,0,1
646,2,1,0.05967079,0,1
646,3,1,0.105967086,0,1
646,4,1,0.051440345,0,1
646,5,1,0.92592602,0,1
646,6,1,0.92592602,0,1
646,7,1,0.930041184,0,1
646,8,1,0.038065867,0,1
646,9,1,0.038065867,0,1
646,10,1,0.038065867,0,1
646,11,1,0.038065867,0,1
646,12,1,0.034979416,0,1
647,1,1,0.641975309,0,1
647,2,1,0.540740741,0,1
647,3,1,0.491358025,0,1
647,4,1,0.428395062,0,1
647,5,1,0.379012346,0,1
647,6,1,0.225925926,0,1
647,7,1,0.145679012,0,1
647,8,1,0.086419753,0,1
647,9,1,0.04691358,0,1
647,10,1,0.038271605,0,1
647,11,1,0.038271605,0,1
647,12,1,0.012345679,0,1
648,1,1,0.601851852,0,1
648,2,1,0.3125,0,1
648,3,1,0.256365741,0,1
648,4,1,0.072916667,0,1
648,5,1,0.053819445,0,1
648,6,1,0.053819445,0,1
648,7,1,0.053819445,0,1
648,8,1,0.039930556,0,1
648,9,1,0.039930556,0,1
648,10,1,0.034722222,0,1
648,11,1,0.001736111,0,1
648,12,1,0.001736111,0,1
649,1,1,0.5,0,1
649,2,1,0.487555556,0,1
649,3,1,0.423555556,0,1
649,4,1,0.42,0,1
649,5,1,0.244,0,1
649,6,1,0.188888889,0,1
649,7,1,0.151555556,0,1
649,8,1,0.126666667,0,1
649,9,1,0.087555556,0,1
649,10,1,0.059111111,0,1
649,11,1,0.030666667,0,1
649,12,1,0.012888889,0,1
650,1,1,0.733107694,0,1
650,2,1,0.026455636,0,1
650,3,1,0.000740521,0,1
650,4,1,0.062456839,0,1
650,5,1,0.032627247,0,1
650,6,1,0.006912132,0,1
650,7,1,0.013083778,0,1
650,8,1,0.000740521,0,1
650,9,1,0.004854893,0,1
650,10,1,0.017198185,0,1
650,11,1,0.023369795,0,1
650,12,1,0.012055141,0,1
651,1,1,0.946502152,0,1
651,2,1,0.0432099,0,1
651,3,1,0.953703767,0,1
651,4,1,0.497942418,0,1
651,5,1,0.034979416,0,1
651,6,1,0.034979416,0,1
651,7,1,0.039094658,0,1
651,8,1,0.971193447,0,1
651,9,1,0.960905381,0,1
651,10,1,0.960905381,0,1
651,11,1,0.960905381,0,1
651,12,1,0.960905381,0,1
652,1,1,NaN,0,1
652,2,1,NaN,0,1
652,3,1,NaN,0,1
652,4,1,NaN,0,1
652,5,1,NaN,0,1
652,6,1,NaN,0,1
652,7,1,NaN,0,1
652,8,1,NaN,0,1
652,9,1,NaN,0,1
652,10,1,NaN,0,1
652,11,1,NaN,0,1
652,12,1,NaN,0,1
