ID,trialseq,Ab,DV,US,noUS
324,3,1,0.801440361,0,1
324,4,1,0.646090582,0,1
324,5,1,0.659465021,0,1
324,6,1,0.666666714,0,1
324,7,1,0.611111143,0,1
324,8,1,0.60596711,0,1
324,9,1,0.302469167,0,1
324,10,1,0.280864245,0,1
324,11,1,0.016460905,0,1
324,12,1,0.003086427,0,1
325,1,1,0.60159465,0,1
325,2,1,0.618312757,0,1
325,3,1,0.433127572,0,1
325,4,1,0.389403292,0,1
325,5,1,0.380401235,0,1
325,6,1,0.35468107,0,1
325,7,1,0.375257202,0,1
325,8,1,0.379115226,0,1
325,9,1,0.362397119,0,1
325,10,1,0.343106996,0,1
325,11,1,0.157921811,0,1
325,12,1,0.157921811,0,1
326,1,1,0.652928256,0,1
326,2,1,0.652928256,0,1
326,3,1,0.63690713,0,1
326,4,1,0.604923879,0,1
326,5,1,0.605296797,0,1
326,6,1,0.605124768,0,1
326,7,1,0.603687729,0,1
326,8,1,0.603687729,0,1
326,9,1,0.550475321,0,1
326,10,1,0.550475321,0,1
326,11,1,0.606308624,0,1
326,12,1,0.576060731,0,1
327,1,1,0.196502058,0,1
327,2,1,0.00823046,0,1
327,3,1,0.081275712,0,1
327,4,1,0.058641999,0,1
327,5,1,0.009259252,0,1
327,6,1,0.022633769,0,1
327,7,1,0.002057637,0,1
327,8,1,0.004115219,0,1
327,9,1,0.003086427,0,1
327,10,1,0.00617284,0,1
327,11,1,0.00720167,0,1
327,12,1,0.002057637,0,1
328,1,1,0.560699589,0,1
328,2,1,0.54835391,0,1
328,3,1,0.501028807,0,1
328,4,1,0.401234568,0,1
328,5,1,0.327160494,0,1
328,6,1,0.221193416,0,1
328,7,1,0.149176955,0,1
328,8,1,0.061728395,0,1
328,9,1,0.015432099,0,1
328,10,1,0.001028806,0,1
328,11,1,0.001028806,0,1
328,12,1,0.001028806,0,1
329,1,1,0.438888889,0,1
329,2,1,0.380555556,0,1
329,3,1,0.389814815,0,1
329,4,1,0.363888889,0,1
329,5,1,0.359141878,0,1
329,6,1,0.503703704,0,1
329,7,1,0.47962963,0,1
329,8,1,0.334259259,0,1
329,9,1,0.274074074,0,1
329,10,1,0.219444445,0,1
329,11,1,0.037037037,0,1
329,12,1,0.028703704,0,1
330,1,1,0.690329218,0,1
330,2,1,0.659465021,0,1
330,3,1,0.682098766,0,1
330,4,1,0.349794239,0,1
330,5,1,0.483539095,0,1
330,6,1,0.667695473,0,1
330,7,1,0.310699589,0,1
330,8,1,0.177983539,0,1
330,9,1,0.125514403,0,1
330,10,1,0.047325103,0,1
330,11,1,0.00617284,0,1
330,12,1,0.866255144,0,1
331,1,1,0.711554015,0,1
331,2,1,0.637223314,0,1
331,3,1,0.384148351,0,1
331,4,1,0.320391426,0,1
331,5,1,0.219017259,0,1
331,6,1,0.078359348,0,1
331,7,1,0.01300312,0,1
331,8,1,0.005551745,0,1
331,9,1,0.01078596,0,1
331,10,1,0.003671328,0,1
331,11,1,0.008598469,0,1
331,12,1,0.004372102,0,1
332,1,1,0.638481988,0,1
332,2,1,0.688856337,0,1
332,3,1,0.642947049,0,1
332,4,1,0.596815321,0,1
332,5,1,0.711659071,0,1
332,6,1,0.726893446,0,1
332,7,1,0.353900825,0,1
332,8,1,0.665625,0,1
332,9,1,0.664561632,0,1
332,10,1,0.664561632,0,1
332,11,1,0.376649306,0,1
332,12,1,0.699007162,0,1
333,1,1,0.02774751,0,1
333,2,1,0.999621674,0,1
333,3,1,0.991394031,0,1
333,4,1,0.487459361,0,1
333,5,1,0.016434755,0,1
333,6,1,0.013349431,0,1
333,7,1,0.015406257,0,1
333,8,1,0.003065004,0,1
333,9,1,0.010264107,0,1
333,10,1,0.007178783,0,1
333,11,1,0.012320976,0,1
333,12,1,0.010264107,0,1
334,1,1,0.480452675,0,1
334,2,1,0.49691358,0,1
334,3,1,0.498971194,0,1
334,4,1,0.279835391,0,1
334,5,1,0.166666667,0,1
334,6,1,0.001028806,0,1
334,7,1,0.001028806,0,1
334,8,1,0.002057613,0,1
334,9,1,0.001028806,0,1
334,10,1,0.001028806,0,1
334,11,1,0.001028806,0,1
334,12,1,0.001028806,0,1
335,1,1,0.416087936,0,1
335,2,1,0.346643494,0,1
335,3,1,0.337962938,0,1
335,4,1,0.199074054,0,1
335,5,1,0.161458314,0,1
335,6,1,0.120949056,0,1
335,7,1,0.115162019,0,1
335,8,1,0.116608778,0,1
335,9,1,0.061631928,0,1
335,10,1,0.03993054,0,1
335,11,1,0.010995356,0,1
335,12,1,0.0023148,0,1
336,1,1,0.495370382,0,1
336,2,1,0.498456814,0,1
336,3,1,0.209104962,0,1
336,4,1,0.231481517,0,1
336,5,1,0.23225311,0,1
336,6,1,0.197530888,0,1
336,7,1,0.459876567,0,1
336,8,1,0.5,0,1
336,9,1,0.506172863,0,1
336,10,1,0.521604962,0,1
336,11,1,0.624228442,0,1
336,12,1,0.608796344,0,1
337,1,1,0.171810684,0,1
337,2,1,0.386831276,0,1
337,3,1,0.232510288,0,1
337,4,1,0.669753087,0,1
337,5,1,0.896090535,0,1
337,6,1,0.061728411,0,1
337,7,1,0.036008246,0,1
337,8,1,0.762345679,0,1
337,9,1,0.0432099,0,1
337,10,1,0.223251013,0,1
337,11,1,0.223251013,0,1
337,12,1,0.02572018,0,1
