ID,trialseq,Ab,DV,US,noUS
233,7,1,0.495061729,0,1
233,8,1,0.47654321,0,1
233,9,1,0.32962963,0,1
233,10,1,0.275308642,0,1
233,11,1,0.12962963,0,1
233,12,1,0.185185185,0,1
234,1,1,0.472347914,0,1
234,2,1,0.479051501,0,1
234,3,1,1,0,1
234,4,1,0,0,1
234,5,1,0.494972348,0,1
234,6,1,0.484079153,0,1
234,7,1,0,0,1
234,8,1,1,0,1
234,9,1,0.490782664,0,1
234,10,1,0,0,1
234,11,1,0.488268837,0,1
234,12,1,0.495810316,0,1
235,1,1,0.99691358,0,1
235,2,1,0.99691358,0,1
235,3,1,0.99537037,0,1
235,4,1,0.996141975,0,1
235,5,1,0.99691358,0,1
235,6,1,0.997685185,0,1
235,7,1,0.999228395,0,1
235,8,1,0.999228395,0,1
235,9,1,0.996141975,0,1
235,10,1,0.996141975,0,1
235,11,1,0.996141975,0,1
235,12,1,0.996141975,0,1
236,1,1,0.522633792,0,1
236,2,1,0.513374517,0,1
236,3,1,0.48251032,0,1
236,4,1,0.50205766,0,1
236,5,1,0.504115242,0,1
236,6,1,0.507201693,0,1
236,7,1,0.53497944,0,1
236,8,1,0.510288066,0,1
236,9,1,0.50205766,0,1
236,10,1,0.494855967,0,1
236,11,1,0.479423868,0,1
236,12,1,0.494855967,0,1
237,1,1,0.997685185,0,1
237,2,1,0.997685185,0,1
237,3,1,0.00308642,0,1
237,4,1,0.002314815,0,1
237,5,1,0.00154321,0,1
237,6,1,0.002314815,0,1
237,7,1,0.00308642,0,1
237,8,1,0.00308642,0,1
237,9,1,0.002314815,0,1
237,10,1,0.002314815,0,1
237,11,1,0.002314815,0,1
237,12,1,0.000771605,0,1
