ID,trialseq,Ab,DV,US,noUS
426,1,1,0.858610581,0,1
426,2,1,0.802607751,0,1
426,3,1,0.821632506,0,1
426,4,1,0.82963124,0,1
426,5,1,0.793389531,0,1
426,6,1,0.751572474,0,1
426,7,1,0.774867376,0,1
426,8,1,0.693715091,0,1
426,9,1,0.816411705,0,1
426,10,1,0.793584337,0,1
426,11,1,0.737152934,0,1
426,12,1,0.720750268,0,1
427,1,1,0.476627113,0,1
427,2,1,0.259678773,0,1
427,3,1,0.636042191,0,1
427,4,1,0.698369891,0,1
427,5,1,0.585700587,0,1
427,6,1,0.284849575,0,1
427,7,1,0.190159415,0,1
427,8,1,0.095469256,0,1
427,9,1,0.107455352,0,1
427,10,1,0.031942946,0,1
427,11,1,0.006772144,0,1
427,12,1,0.000779096,0,1
428,1,1,0.008432006,0,1
428,2,1,0.004843918,0,1
428,3,1,0.159131683,0,1
428,4,1,0.015608181,0,1
428,5,1,0.008432006,0,1
428,6,1,0.00245186,0,1
428,7,1,0.00245186,0,1
428,8,1,0.006039947,0,1
428,9,1,0.007235977,0,1
428,10,1,0.004843918,0,1
428,11,1,0.008432006,0,1
428,12,1,0.492823825,0,1
429,1,1,0.47325106,0,1
429,2,1,0.542181133,0,1
429,3,1,0.487654321,0,1
429,4,1,0.012345679,0,1
429,5,1,0.005144049,0,1
429,6,1,0.017489728,0,1
429,7,1,0.486625577,0,1
429,8,1,0.029835407,0,1
429,9,1,0.051440345,0,1
429,10,1,0,0,1
429,11,1,0,0,1
429,12,1,0,0,1
430,1,1,0.553542149,0,1
430,2,1,0.304402167,0,1
430,3,1,0.003950456,0,1
430,4,1,0.003950456,0,1
430,5,1,0.003950456,0,1
430,6,1,0.003950456,0,1
430,7,1,0.003717368,0,1
430,8,1,0.003717368,0,1
430,9,1,0.003717368,0,1
430,10,1,0.004766268,0,1
430,11,1,0.004766268,0,1
430,12,1,0.004766268,0,1
431,1,1,0.431520062,0,1
431,2,1,0.724729938,0,1
431,3,1,0.635030864,0,1
431,4,1,0.776813272,0,1
431,5,1,0.493248457,0,1
431,6,1,0.383294753,0,1
431,7,1,0.416087963,0,1
431,8,1,0.811535494,0,1
431,9,1,0.719907408,0,1
431,10,1,0.842399691,0,1
431,11,1,0.416087963,0,1
